date,category,product,units,unit_price,revenue
2024-02-07,Home,Chair,2,578,1156
2024-02-07,Fashion,T-Shirt,4,601,2404
2024-02-07,Beauty,Shampoo,1,574,574
2024-02-07,Electronics,Laptop,2,1618,3236
2024-02-07,Grocery,Pasta,1,621,621
2024-02-07,Fashion,Jacket,2,710,1420
2024-02-07,Electronics,Headphones,4,1629,6516
2024-02-07,Grocery,Olive Oil,1,763,763
2024-02-08,Home,Lamp,4,761,3044
2024-02-08,Fashion,Sneakers,1,1162,1162
2024-02-08,Electronics,Laptop,4,2914,11656
2024-02-08,Beauty,Perfume,4,528,2112
2024-02-08,Home,Bedsheet,4,2063,8252
2024-02-08,Home,Chair,2,342,684
2024-02-08,Fashion,Jeans,4,540,2160
2024-02-08,Fashion,T-Shirt,3,996,2988
2024-02-08,Beauty,Perfume,4,617,2468
2024-02-08,Electronics,Laptop,2,3971,7942
2024-02-08,Fashion,T-Shirt,2,1165,2330
2024-02-08,Fashion,Sneakers,2,1535,3070
2024-02-08,Home,Bedsheet,4,2416,9664
2024-02-08,Fashion,Jacket,3,1356,4068
2024-02-08,Electronics,Smartwatch,2,2940,5880
2024-02-08,Home,Bedsheet,1,487,487
2024-02-08,Home,Bedsheet,4,817,3268
2024-02-08,Electronics,Laptop,4,3669,14676
2024-02-08,Electronics,Laptop,3,1837,5511
2024-02-08,Electronics,Smartwatch,1,5139,5139
2024-02-08,Electronics,Smartwatch,2,3343,6686
2024-02-08,Electronics,Smartwatch,2,5931,11862
2024-02-08,Beauty,Face Cream,4,451,1804
2024-02-08,Grocery,Cereal,2,434,868
2024-02-08,Home,Chair,2,822,1644
2024-02-08,Electronics,Laptop,3,2451,7353
2024-02-08,Electronics,Headphones,4,4896,19584
2024-02-08,Grocery,Pasta,1,574,574
2024-02-08,Grocery,Cereal,3,137,411
2024-02-08,Home,Bedsheet,2,475,950
2024-02-08,Fashion,Sneakers,2,1912,3824
2024-02-08,Electronics,Smartphone,1,5007,5007
2024-02-08,Beauty,Face Cream,1,902,902
2024-02-08,Beauty,Shampoo,3,1075,3225
2024-02-08,Home,Chair,2,1211,2422
2024-02-08,Fashion,Jeans,2,1982,3964
2024-02-08,Home,Bedsheet,3,1949,5847
2024-02-08,Electronics,Smartwatch,3,4314,12942
2024-02-08,Fashion,Sneakers,1,725,725
2024-02-08,Fashion,Sneakers,2,1371,2742
2024-02-08,Beauty,Face Cream,1,792,792
2024-02-08,Home,Lamp,2,467,934
2024-02-08,Home,Chair,3,1762,5286
2024-02-08,Grocery,Rice,1,116,116
2024-02-08,Electronics,Smartphone,1,1589,1589
2024-02-08,Grocery,Rice,1,666,666
2024-02-08,Grocery,Cereal,1,353,353
2024-02-08,Home,Lamp,4,1643,6572
2024-02-08,Fashion,Jacket,3,1993,5979
2024-02-08,Home,Chair,3,2195,6585
2024-02-08,Home,Lamp,2,2234,4468
2024-02-08,Grocery,Rice,3,788,2364
2024-02-08,Grocery,Rice,3,180,540
2024-02-08,Home,Lamp,1,827,827
2024-02-08,Beauty,Perfume,2,678,1356
2024-02-08,Beauty,Shampoo,4,1077,4308
2024-02-08,Fashion,T-Shirt,3,618,1854
2024-02-08,Home,Lamp,1,2180,2180
2024-02-08,Fashion,Sneakers,3,1658,4974
2024-02-08,Home,Cookware,4,1934,7736
2024-02-08,Grocery,Olive Oil,1,236,236
2024-02-08,Beauty,Soap,4,228,912
2024-02-08,Home,Cookware,4,1070,4280
2024-02-08,Grocery,Pasta,4,478,1912
2024-02-08,Grocery,Cereal,3,482,1446
2024-02-08,Electronics,Smartwatch,1,3886,3886
2024-02-08,Fashion,Sneakers,2,609,1218
2024-02-08,Electronics,Laptop,4,5139,20556
2024-02-08,Electronics,Smartphone,3,5443,16329
2024-02-08,Grocery,Pasta,3,446,1338
2024-02-08,Beauty,Soap,4,1033,4132
2024-02-08,Beauty,Soap,3,1077,3231
2024-02-08,Home,Bedsheet,1,2377,2377
2024-02-08,Beauty,Perfume,3,333,999
2024-02-08,Grocery,Pasta,1,572,572
2024-02-08,Grocery,Olive Oil,4,468,1872
2024-02-08,Beauty,Perfume,3,465,1395
2024-02-08,Electronics,Smartwatch,4,5664,22656
2024-02-08,Home,Cookware,3,1822,5466
2024-02-08,Beauty,Face Cream,1,651,651
2024-02-08,Beauty,Shampoo,4,678,2712
2024-02-08,Electronics,Smartphone,1,4251,4251
2024-02-08,Electronics,Laptop,1,3830,3830
2024-02-08,Electronics,Laptop,3,4846,14538
2024-02-08,Grocery,Rice,4,513,2052
2024-02-08,Grocery,Olive Oil,1,405,405
2024-02-08,Grocery,Cereal,4,407,1628
2024-02-08,Home,Cookware,3,951,2853
2024-02-08,Electronics,Laptop,1,4465,4465
2024-02-08,Beauty,Soap,3,1112,3336
2024-02-08,Home,Lamp,2,2222,4444
2024-02-08,Home,Bedsheet,2,2355,4710
2024-02-08,Beauty,Soap,3,889,2667
2024-02-08,Electronics,Headphones,2,4931,9862
2024-02-08,Home,Bedsheet,3,1617,4851
2024-02-08,Grocery,Cereal,2,381,762
2024-02-08,Beauty,Face Cream,2,443,886
2024-02-08,Home,Cookware,2,1775,3550
2024-02-08,Electronics,Smartwatch,3,2220,6660
2024-02-08,Grocery,Rice,4,537,2148
2024-02-08,Fashion,T-Shirt,4,1659,6636
2024-02-08,Beauty,Shampoo,3,216,648
2024-02-08,Electronics,Smartphone,1,5427,5427
2024-02-08,Grocery,Pasta,3,550,1650
2024-02-08,Home,Lamp,3,1343,4029
2024-02-08,Electronics,Smartwatch,1,4515,4515
2024-02-08,Home,Lamp,2,1954,3908
2024-02-08,Fashion,Sneakers,1,1824,1824
2024-02-08,Beauty,Soap,4,288,1152
2024-02-08,Fashion,Sneakers,1,1474,1474
2024-02-08,Home,Chair,4,602,2408
2024-02-08,Grocery,Rice,3,107,321
2024-02-08,Beauty,Soap,4,594,2376
2024-02-08,Beauty,Soap,3,619,1857
2024-02-08,Fashion,Sneakers,4,497,1988
2024-02-08,Grocery,Rice,2,197,394
2024-02-08,Electronics,Headphones,2,2240,4480
2024-02-08,Home,Bedsheet,3,1591,4773
2024-02-08,Fashion,Jacket,4,1149,4596
2024-02-08,Electronics,Smartphone,3,3030,9090
2024-02-08,Grocery,Cereal,3,500,1500
2024-02-08,Electronics,Smartphone,2,5365,10730
2024-02-08,Beauty,Perfume,2,1104,2208
2024-02-08,Fashion,T-Shirt,2,621,1242
2024-02-08,Beauty,Soap,4,802,3208
2024-02-08,Electronics,Headphones,1,2241,2241
2024-02-08,Electronics,Smartphone,2,5619,11238
2024-02-08,Beauty,Perfume,3,536,1608
2024-02-08,Fashion,Jeans,2,696,1392
2024-02-08,Beauty,Face Cream,3,1178,3534
2024-02-09,Beauty,Shampoo,4,852,3408
2024-02-09,Beauty,Soap,1,837,837
2024-02-09,Grocery,Olive Oil,2,256,512
2024-02-09,Grocery,Olive Oil,2,363,726
2024-02-09,Home,Bedsheet,1,894,894
2024-02-09,Electronics,Smartwatch,3,5349,16047
2024-02-09,Electronics,Laptop,4,1901,7604
2024-02-09,Beauty,Perfume,2,932,1864
2024-02-09,Electronics,Laptop,1,3693,3693
2024-02-09,Beauty,Soap,1,667,667
2024-02-09,Home,Cookware,2,1763,3526
2024-02-09,Fashion,Jeans,4,456,1824
2024-02-09,Home,Lamp,2,2307,4614
2024-02-09,Electronics,Laptop,1,3850,3850
2024-02-09,Beauty,Perfume,4,609,2436
2024-02-09,Electronics,Smartwatch,3,1780,5340
2024-02-09,Grocery,Pasta,1,542,542
2024-02-09,Fashion,Jeans,4,1991,7964
2024-02-09,Electronics,Smartphone,2,5768,11536
2024-02-09,Home,Bedsheet,1,1359,1359
2024-02-09,Grocery,Cereal,2,567,1134
2024-02-09,Home,Cookware,3,2078,6234
2024-02-09,Fashion,Jacket,2,867,1734
2024-02-09,Home,Lamp,1,2488,2488
2024-02-09,Grocery,Rice,3,451,1353
2024-02-09,Beauty,Shampoo,1,174,174
2024-02-09,Electronics,Smartwatch,4,3095,12380
2024-02-09,Fashion,Jacket,2,1000,2000
2024-02-09,Beauty,Perfume,4,595,2380
2024-02-09,Electronics,Laptop,3,5906,17718
2024-02-09,Home,Chair,4,2192,8768
2024-02-09,Fashion,Sneakers,4,1440,5760
2024-02-09,Beauty,Shampoo,1,749,749
2024-02-09,Beauty,Face Cream,3,344,1032
2024-02-09,Home,Lamp,4,922,3688
2024-02-09,Grocery,Pasta,4,583,2332
2024-02-09,Home,Chair,4,1595,6380
2024-02-09,Fashion,Sneakers,3,1917,5751
2024-02-09,Grocery,Pasta,1,220,220
2024-02-09,Beauty,Soap,4,131,524
2024-02-09,Fashion,Jeans,1,703,703
2024-02-09,Beauty,Soap,1,244,244
2024-02-09,Beauty,Perfume,2,167,334
2024-02-09,Fashion,T-Shirt,1,593,593
2024-02-09,Grocery,Olive Oil,3,428,1284
2024-02-09,Fashion,Jeans,3,1868,5604
2024-02-09,Home,Cookware,1,1240,1240
2024-02-09,Home,Bedsheet,1,556,556
2024-02-09,Electronics,Laptop,3,4146,12438
2024-02-09,Grocery,Pasta,2,666,1332
2024-02-09,Grocery,Olive Oil,1,746,746
2024-02-09,Home,Bedsheet,1,2145,2145
2024-02-09,Grocery,Olive Oil,4,668,2672
2024-02-09,Grocery,Rice,3,346,1038
2024-02-09,Beauty,Face Cream,4,409,1636
2024-02-09,Grocery,Olive Oil,4,750,3000
2024-02-09,Electronics,Smartwatch,1,2697,2697
2024-02-09,Fashion,T-Shirt,1,1782,1782
2024-02-09,Fashion,Jacket,4,1565,6260
2024-02-09,Grocery,Olive Oil,3,475,1425
2024-02-09,Home,Chair,2,481,962
2024-02-09,Home,Cookware,2,829,1658
2024-02-09,Electronics,Laptop,3,5042,15126
2024-02-09,Grocery,Cereal,4,373,1492
2024-02-09,Fashion,Jacket,1,1592,1592
2024-02-09,Home,Bedsheet,1,981,981
2024-02-09,Fashion,T-Shirt,3,1369,4107
2024-02-09,Beauty,Soap,1,305,305
2024-02-09,Electronics,Smartphone,4,1696,6784
2024-02-09,Electronics,Smartwatch,2,4770,9540
2024-02-09,Electronics,Smartphone,3,3657,10971
2024-02-09,Home,Bedsheet,3,560,1680
2024-02-09,Grocery,Olive Oil,2,173,346
2024-02-09,Electronics,Smartwatch,2,3151,6302
2024-02-09,Grocery,Pasta,3,612,1836
2024-02-09,Grocery,Cereal,1,761,761
2024-02-09,Electronics,Headphones,1,3380,3380
2024-02-09,Electronics,Smartwatch,3,4133,12399
2024-02-09,Fashion,Sneakers,1,1246,1246
2024-02-09,Grocery,Cereal,4,603,2412
2024-02-09,Electronics,Smartphone,1,2984,2984
2024-02-09,Electronics,Smartphone,2,5219,10438
2024-02-09,Electronics,Smartwatch,4,5361,21444
2024-02-09,Grocery,Cereal,1,107,107
2024-02-09,Home,Lamp,4,1415,5660
2024-02-09,Fashion,Jeans,4,740,2960
2024-02-09,Beauty,Shampoo,1,897,897
2024-02-09,Home,Chair,3,2156,6468
2024-02-10,Electronics,Smartphone,3,2072,6216
2024-02-10,Fashion,Sneakers,1,1299,1299
2024-02-10,Beauty,Face Cream,2,280,560
2024-02-10,Grocery,Pasta,1,260,260
2024-02-10,Electronics,Smartwatch,2,2743,5486
2024-02-10,Electronics,Smartwatch,2,1505,3010
2024-02-10,Grocery,Rice,4,529,2116
2024-02-10,Grocery,Cereal,3,535,1605
2024-02-10,Beauty,Shampoo,3,245,735
2024-02-10,Home,Lamp,4,335,1340
2024-02-10,Home,Bedsheet,4,770,3080
2024-02-10,Home,Cookware,4,1658,6632
2024-02-10,Beauty,Shampoo,4,646,2584
2024-02-10,Beauty,Shampoo,4,987,3948
2024-02-10,Electronics,Headphones,1,1711,1711
2024-02-10,Home,Bedsheet,3,1362,4086
2024-02-10,Grocery,Cereal,3,505,1515
2024-02-10,Electronics,Smartphone,1,5303,5303
2024-02-10,Beauty,Face Cream,1,384,384
2024-02-10,Fashion,T-Shirt,3,706,2118
2024-02-10,Beauty,Soap,3,1152,3456
2024-02-10,Electronics,Laptop,1,2600,2600
2024-02-10,Electronics,Headphones,1,5015,5015
2024-02-10,Grocery,Rice,2,320,640
2024-02-10,Beauty,Shampoo,2,142,284
2024-02-10,Grocery,Olive Oil,4,227,908
2024-02-10,Electronics,Laptop,2,2988,5976
2024-02-10,Grocery,Pasta,4,202,808
2024-02-10,Electronics,Laptop,4,2577,10308
2024-02-10,Beauty,Perfume,2,431,862
2024-02-10,Grocery,Pasta,4,329,1316
2024-02-10,Beauty,Perfume,4,1115,4460
2024-02-10,Home,Bedsheet,4,1573,6292
2024-02-10,Beauty,Face Cream,4,369,1476
2024-02-10,Home,Cookware,1,1626,1626
2024-02-10,Home,Chair,1,1388,1388
2024-02-10,Home,Bedsheet,4,1803,7212
2024-02-10,Home,Lamp,3,1465,4395
2024-02-10,Grocery,Cereal,3,211,633
2024-02-10,Beauty,Face Cream,4,392,1568
2024-02-10,Grocery,Olive Oil,2,614,1228
2024-02-10,Home,Lamp,2,1333,2666
2024-02-10,Beauty,Face Cream,4,382,1528
2024-02-10,Grocery,Olive Oil,3,176,528
2024-02-10,Fashion,Jacket,1,812,812
2024-02-10,Home,Bedsheet,2,1256,2512
2024-02-10,Grocery,Olive Oil,3,526,1578
2024-02-10,Grocery,Olive Oil,4,362,1448
2024-02-10,Grocery,Pasta,3,535,1605
2024-02-10,Beauty,Perfume,2,1067,2134
2024-02-10,Grocery,Rice,1,573,573
2024-02-10,Electronics,Laptop,2,2584,5168
2024-02-10,Home,Bedsheet,4,508,2032
2024-02-10,Beauty,Shampoo,1,496,496
2024-02-10,Home,Lamp,3,722,2166
2024-02-10,Grocery,Rice,4,371,1484
2024-02-10,Fashion,Jacket,3,1155,3465
2024-02-10,Beauty,Face Cream,3,812,2436
2024-02-10,Electronics,Laptop,1,5145,5145
2024-02-10,Home,Chair,3,431,1293
2024-02-10,Electronics,Smartwatch,3,4525,13575
2024-02-10,Grocery,Olive Oil,4,512,2048
2024-02-10,Beauty,Soap,1,562,562
2024-02-10,Electronics,Headphones,2,5908,11816
2024-02-10,Electronics,Laptop,3,5989,17967
2024-02-10,Grocery,Rice,1,601,601
2024-02-10,Electronics,Laptop,4,4006,16024
2024-02-10,Electronics,Smartwatch,4,5753,23012
2024-02-10,Grocery,Olive Oil,4,224,896
2024-02-10,Electronics,Laptop,1,3786,3786
2024-02-10,Home,Bedsheet,2,370,740
2024-02-10,Fashion,Sneakers,1,869,869
2024-02-10,Beauty,Perfume,1,340,340
2024-02-10,Electronics,Laptop,1,2367,2367
2024-02-10,Beauty,Shampoo,1,1083,1083
2024-02-10,Beauty,Shampoo,3,1011,3033
2024-02-10,Electronics,Smartphone,3,5551,16653
2024-02-10,Electronics,Smartphone,3,2149,6447
2024-02-10,Home,Chair,3,380,1140
2024-02-10,Electronics,Laptop,1,2322,2322
2024-02-10,Grocery,Cereal,3,137,411
2024-02-10,Electronics,Smartphone,4,5313,21252
2024-02-10,Grocery,Pasta,3,287,861
2024-02-10,Fashion,Jeans,2,1345,2690
2024-02-10,Fashion,Jacket,2,685,1370
2024-02-10,Grocery,Pasta,2,511,1022
2024-02-10,Fashion,Jacket,2,1688,3376
2024-02-10,Beauty,Shampoo,1,669,669
2024-02-10,Beauty,Face Cream,3,1084,3252
2024-02-10,Home,Lamp,2,1541,3082
2024-02-10,Beauty,Perfume,1,141,141
2024-02-10,Beauty,Soap,1,1111,1111
2024-02-10,Fashion,T-Shirt,1,1716,1716
2024-02-10,Home,Cookware,1,1738,1738
2024-02-10,Beauty,Soap,2,360,720
2024-02-10,Beauty,Face Cream,1,633,633
2024-02-10,Beauty,Soap,4,848,3392
2024-02-10,Grocery,Rice,3,256,768
2024-02-10,Home,Lamp,1,1688,1688
2024-02-10,Fashion,Jeans,3,910,2730
2024-02-10,Beauty,Shampoo,1,205,205
2024-02-10,Home,Chair,1,1328,1328
2024-02-10,Electronics,Laptop,2,4573,9146
2024-02-10,Electronics,Headphones,4,4755,19020
2024-02-10,Grocery,Rice,3,745,2235
2024-02-10,Grocery,Pasta,2,423,846
2024-02-10,Beauty,Shampoo,2,960,1920
2024-02-10,Fashion,Sneakers,2,1974,3948
2024-02-10,Home,Lamp,3,1627,4881
2024-02-10,Electronics,Smartphone,4,2983,11932
2024-02-10,Fashion,Jeans,3,1798,5394
2024-02-10,Home,Cookware,1,493,493
2024-02-10,Grocery,Rice,3,147,441
2024-02-10,Fashion,Sneakers,3,1688,5064
2024-02-10,Grocery,Olive Oil,2,373,746
2024-02-10,Beauty,Shampoo,3,169,507
2024-02-10,Fashion,Jeans,1,1688,1688
2024-02-10,Beauty,Face Cream,2,942,1884
2024-02-10,Grocery,Olive Oil,2,398,796
2024-02-10,Electronics,Smartphone,1,5997,5997
2024-02-10,Fashion,Jeans,3,1574,4722
2024-02-10,Grocery,Olive Oil,1,683,683
2024-02-10,Home,Chair,3,2038,6114
2024-02-10,Home,Cookware,1,1320,1320
2024-02-10,Grocery,Pasta,1,262,262
2024-02-10,Grocery,Rice,2,579,1158
2024-02-10,Grocery,Cereal,3,540,1620
2024-02-10,Electronics,Laptop,1,3556,3556
2024-02-11,Electronics,Smartphone,3,3785,11355
2024-02-11,Home,Chair,1,470,470
2024-02-11,Beauty,Perfume,1,825,825
2024-02-11,Home,Lamp,3,941,2823
2024-02-11,Fashion,Jeans,4,533,2132
2024-02-11,Home,Cookware,4,1487,5948
2024-02-11,Beauty,Perfume,3,180,540
2024-02-11,Grocery,Cereal,2,603,1206
2024-02-11,Home,Bedsheet,1,507,507
2024-02-11,Home,Cookware,2,1361,2722
2024-02-11,Grocery,Pasta,2,317,634
2024-02-11,Fashion,Sneakers,4,1685,6740
2024-02-11,Electronics,Smartphone,4,4719,18876
2024-02-11,Electronics,Headphones,4,4983,19932
2024-02-11,Electronics,Headphones,2,2292,4584
2024-02-11,Beauty,Face Cream,4,805,3220
2024-02-11,Beauty,Shampoo,4,533,2132
2024-02-11,Grocery,Cereal,2,200,400
2024-02-11,Electronics,Smartwatch,3,1844,5532
2024-02-11,Fashion,Sneakers,1,1349,1349
2024-02-11,Electronics,Smartwatch,4,4974,19896
2024-02-11,Beauty,Face Cream,3,192,576
2024-02-11,Home,Cookware,1,1195,1195
2024-02-11,Electronics,Smartwatch,1,3375,3375
2024-02-11,Fashion,Jeans,3,1025,3075
2024-02-11,Fashion,T-Shirt,3,417,1251
2024-02-11,Fashion,Jacket,1,946,946
2024-02-11,Home,Cookware,1,1956,1956
2024-02-11,Fashion,Sneakers,3,1984,5952
2024-02-11,Beauty,Soap,3,304,912
2024-02-11,Fashion,Jacket,2,1031,2062
2024-02-11,Beauty,Soap,2,427,854
2024-02-11,Grocery,Rice,2,216,432
2024-02-11,Grocery,Cereal,3,539,1617
2024-02-11,Home,Cookware,4,529,2116
2024-02-11,Grocery,Olive Oil,3,380,1140
2024-02-11,Home,Chair,3,908,2724
2024-02-11,Home,Cookware,3,757,2271
2024-02-11,Electronics,Smartphone,3,5595,16785
2024-02-11,Beauty,Perfume,1,665,665
2024-02-11,Fashion,Jacket,4,1981,7924
2024-02-11,Home,Cookware,1,1233,1233
2024-02-11,Home,Lamp,2,2199,4398
2024-02-11,Electronics,Headphones,4,5059,20236
2024-02-11,Fashion,Sneakers,4,1440,5760
2024-02-11,Grocery,Cereal,4,761,3044
2024-02-11,Electronics,Smartwatch,3,4103,12309
2024-02-11,Electronics,Laptop,1,4858,4858
2024-02-11,Beauty,Soap,3,457,1371
2024-02-11,Home,Bedsheet,1,1489,1489
2024-02-11,Home,Cookware,4,897,3588
2024-02-11,Grocery,Rice,3,755,2265
2024-02-11,Grocery,Olive Oil,4,699,2796
2024-02-11,Home,Lamp,1,708,708
2024-02-11,Beauty,Face Cream,3,331,993
2024-02-11,Beauty,Shampoo,3,334,1002
2024-02-11,Home,Bedsheet,4,1433,5732
2024-02-11,Grocery,Pasta,2,566,1132
2024-02-11,Electronics,Smartphone,2,3509,7018
2024-02-11,Beauty,Face Cream,4,930,3720
2024-02-11,Home,Bedsheet,4,1811,7244
2024-02-11,Home,Lamp,2,2247,4494
2024-02-11,Home,Chair,2,1686,3372
2024-02-11,Beauty,Face Cream,1,922,922
2024-02-11,Electronics,Laptop,2,2224,4448
2024-02-11,Beauty,Perfume,1,744,744
2024-02-11,Beauty,Perfume,3,847,2541
2024-02-11,Home,Cookware,3,2374,7122
2024-02-11,Beauty,Face Cream,2,707,1414
2024-02-11,Electronics,Headphones,3,2730,8190
2024-02-11,Beauty,Face Cream,3,933,2799
2024-02-11,Home,Bedsheet,4,870,3480
2024-02-11,Electronics,Laptop,1,3616,3616
2024-02-11,Electronics,Smartphone,2,4577,9154
2024-02-11,Fashion,Jacket,3,1169,3507
2024-02-11,Beauty,Face Cream,4,707,2828
2024-02-11,Fashion,Sneakers,4,1690,6760
2024-02-11,Fashion,Jacket,1,1549,1549
2024-02-11,Home,Chair,3,965,2895
2024-02-11,Fashion,Jeans,4,1955,7820
2024-02-11,Electronics,Laptop,2,3711,7422
2024-02-11,Home,Lamp,4,1875,7500
2024-02-11,Electronics,Smartwatch,4,2354,9416
2024-02-11,Home,Cookware,1,368,368
2024-02-12,Grocery,Cereal,4,693,2772
2024-02-12,Fashion,Jacket,2,421,842
2024-02-12,Electronics,Laptop,1,3130,3130
2024-02-12,Beauty,Soap,1,362,362
2024-02-12,Fashion,Sneakers,2,582,1164
2024-02-12,Electronics,Smartwatch,3,5272,15816
2024-02-12,Fashion,Jacket,4,1958,7832
2024-02-12,Fashion,T-Shirt,1,1947,1947
2024-02-12,Electronics,Headphones,3,2214,6642
2024-02-12,Fashion,Sneakers,2,615,1230
2024-02-12,Electronics,Smartphone,4,3215,12860
2024-02-12,Home,Bedsheet,1,511,511
2024-02-12,Home,Cookware,1,2420,2420
2024-02-12,Home,Cookware,3,376,1128
2024-02-12,Home,Chair,3,1291,3873
2024-02-12,Home,Cookware,4,1369,5476
2024-02-12,Electronics,Headphones,4,3609,14436
2024-02-12,Home,Lamp,1,1858,1858
2024-02-12,Fashion,Jeans,3,1540,4620
2024-02-12,Fashion,Jacket,2,529,1058
2024-02-12,Grocery,Cereal,3,616,1848
2024-02-12,Home,Bedsheet,3,883,2649
2024-02-12,Home,Cookware,2,1088,2176
2024-02-12,Home,Lamp,2,629,1258
2024-02-12,Fashion,Jacket,2,1067,2134
2024-02-12,Home,Cookware,2,2208,4416
2024-02-12,Fashion,Sneakers,1,1265,1265
2024-02-12,Grocery,Pasta,4,676,2704
2024-02-12,Beauty,Face Cream,1,1099,1099
2024-02-12,Fashion,Sneakers,3,1707,5121
2024-02-12,Fashion,T-Shirt,3,551,1653
2024-02-12,Electronics,Smartphone,4,2425,9700
2024-02-12,Home,Lamp,4,2452,9808
2024-02-12,Fashion,Jacket,1,691,691
2024-02-12,Fashion,Jeans,1,1104,1104
2024-02-12,Beauty,Soap,3,1075,3225
2024-02-12,Grocery,Pasta,3,404,1212
2024-02-12,Home,Cookware,1,1583,1583
2024-02-12,Fashion,T-Shirt,2,1945,3890
2024-02-12,Beauty,Face Cream,1,449,449
2024-02-12,Home,Cookware,1,433,433
2024-02-12,Home,Cookware,3,1219,3657
2024-02-12,Fashion,Jacket,1,899,899
2024-02-12,Fashion,T-Shirt,3,1138,3414
2024-02-12,Grocery,Cereal,4,102,408
2024-02-12,Fashion,Jacket,2,838,1676
2024-02-12,Home,Cookware,1,1451,1451
2024-02-12,Fashion,Jeans,2,989,1978
2024-02-12,Fashion,T-Shirt,3,813,2439
2024-02-12,Grocery,Cereal,3,478,1434
2024-02-12,Grocery,Cereal,1,731,731
2024-02-12,Electronics,Headphones,3,2905,8715
2024-02-12,Fashion,Jeans,3,906,2718
2024-02-12,Beauty,Shampoo,2,352,704
2024-02-12,Beauty,Soap,4,636,2544
2024-02-12,Grocery,Pasta,2,408,816
2024-02-12,Grocery,Rice,3,137,411
2024-02-12,Home,Cookware,2,2207,4414
2024-02-12,Home,Bedsheet,1,1665,1665
2024-02-12,Electronics,Laptop,2,1570,3140
2024-02-12,Home,Chair,2,666,1332
2024-02-12,Electronics,Smartphone,1,4597,4597
2024-02-12,Electronics,Laptop,2,5716,11432
2024-02-12,Grocery,Cereal,3,506,1518
2024-02-12,Grocery,Cereal,4,527,2108
2024-02-12,Beauty,Shampoo,1,1196,1196
2024-02-12,Fashion,Jacket,1,1679,1679
2024-02-12,Electronics,Headphones,1,3705,3705
2024-02-12,Fashion,T-Shirt,3,1233,3699
2024-02-12,Beauty,Soap,2,927,1854
2024-02-12,Fashion,Jeans,3,1605,4815
2024-02-12,Fashion,Sneakers,1,521,521
2024-02-12,Grocery,Cereal,2,161,322
2024-02-12,Grocery,Olive Oil,2,634,1268
2024-02-12,Grocery,Pasta,1,267,267
2024-02-12,Grocery,Olive Oil,2,179,358
2024-02-12,Fashion,Jeans,1,1173,1173
2024-02-12,Fashion,T-Shirt,1,1431,1431
2024-02-12,Electronics,Smartwatch,1,2801,2801
2024-02-12,Beauty,Perfume,3,219,657
2024-02-12,Home,Bedsheet,1,973,973
2024-02-12,Home,Bedsheet,1,2020,2020
2024-02-12,Home,Cookware,3,1954,5862
2024-02-12,Beauty,Face Cream,3,1185,3555
2024-02-12,Fashion,Jeans,1,1715,1715
2024-02-12,Beauty,Perfume,3,549,1647
2024-02-12,Electronics,Headphones,1,5656,5656
2024-02-12,Grocery,Pasta,2,305,610
2024-02-12,Electronics,Headphones,3,5846,17538
2024-02-12,Beauty,Shampoo,4,450,1800
2024-02-12,Beauty,Perfume,1,896,896
2024-02-12,Home,Bedsheet,1,431,431
2024-02-12,Home,Cookware,1,1738,1738
2024-02-12,Home,Lamp,4,1414,5656
2024-02-12,Home,Lamp,2,1623,3246
2024-02-12,Fashion,T-Shirt,3,865,2595
2024-02-12,Home,Cookware,4,651,2604
2024-02-12,Home,Cookware,3,1012,3036
2024-02-12,Grocery,Cereal,4,527,2108
2024-02-12,Home,Lamp,4,959,3836
2024-02-12,Electronics,Laptop,2,5596,11192
2024-02-12,Home,Lamp,2,799,1598
2024-02-12,Fashion,T-Shirt,1,1382,1382
2024-02-12,Electronics,Smartphone,4,2971,11884
2024-02-12,Fashion,Sneakers,1,813,813
2024-02-12,Fashion,Jeans,2,1377,2754
2024-02-12,Fashion,T-Shirt,3,1683,5049
2024-02-12,Electronics,Smartwatch,3,5045,15135
2024-02-12,Beauty,Soap,3,562,1686
2024-02-12,Beauty,Shampoo,2,130,260
2024-02-12,Grocery,Cereal,3,668,2004
2024-02-12,Beauty,Shampoo,1,548,548
2024-02-12,Fashion,Sneakers,3,1822,5466
2024-02-12,Beauty,Soap,1,888,888
2024-02-12,Electronics,Headphones,2,5464,10928
2024-02-12,Beauty,Shampoo,3,313,939
2024-02-12,Electronics,Smartwatch,2,4668,9336
2024-02-12,Fashion,T-Shirt,1,1731,1731
2024-02-12,Electronics,Headphones,1,4505,4505
2024-02-12,Fashion,Jacket,1,1358,1358
2024-02-12,Electronics,Headphones,3,3106,9318
2024-02-12,Electronics,Smartphone,1,3923,3923
2024-02-12,Grocery,Cereal,1,709,709
2024-02-12,Grocery,Cereal,4,565,2260
2024-02-12,Home,Chair,4,475,1900
2024-02-12,Electronics,Laptop,4,5174,20696
2024-02-13,Beauty,Shampoo,1,852,852
2024-02-13,Beauty,Shampoo,1,265,265
2024-02-13,Beauty,Face Cream,2,918,1836
2024-02-13,Grocery,Pasta,3,597,1791
2024-02-13,Home,Chair,3,1522,4566
2024-02-13,Beauty,Soap,2,841,1682
2024-02-13,Electronics,Laptop,4,4733,18932
2024-02-13,Grocery,Pasta,3,200,600
2024-02-13,Grocery,Olive Oil,1,428,428
2024-02-13,Electronics,Headphones,4,2643,10572
2024-02-13,Fashion,Jacket,3,1744,5232
